,seqname,feature,start,end,strand,gene_biotype,Name,locus_tag,old_locus_tag,product
4723,NC_007795.1,gene,2292961,2293200,+,protein_coding,SAOUHSC_02469,SAOUHSC_02469,NA,hypothetical protein
4725,NC_007795.1,gene,2293182,2293364,-,protein_coding,SAOUHSC_02470,SAOUHSC_02470,NA,hypothetical protein
4727,NC_007795.1,gene,2293918,2295324,-,protein_coding,SAOUHSC_02471,SAOUHSC_02471,NA,hypothetical protein
4729,NC_007795.1,gene,2295453,2296589,-,protein_coding,SAOUHSC_02472,SAOUHSC_02472,NA,hypothetical protein
4731,NC_007795.1,gene,2296590,2296682,-,protein_coding,SAOUHSC_02473,SAOUHSC_02473,NA,hypothetical protein
4733,NC_007795.1,gene,2296639,2297334,-,protein_coding,SAOUHSC_02474,SAOUHSC_02474,NA,hypothetical protein
4735,NC_007795.1,gene,2297395,2297688,-,protein_coding,SAOUHSC_02475,SAOUHSC_02475,NA,hypothetical protein
4737,NC_007795.1,gene,2297685,2298782,-,protein_coding,SAOUHSC_02476,SAOUHSC_02476,NA,hypothetical protein
4739,NC_007795.1,gene,2299327,2299725,-,protein_coding,rpsI,SAOUHSC_02477,NA,30S ribosomal protein S9
4741,NC_007795.1,gene,2299739,2300176,-,protein_coding,rplM,SAOUHSC_02478,NA,50S ribosomal protein L13
4743,NC_007795.1,gene,2300416,2301219,-,protein_coding,truA,SAOUHSC_02480,NA,tRNA pseudouridine synthase A
4745,NC_007795.1,gene,2301224,2302030,-,protein_coding,SAOUHSC_02481,SAOUHSC_02481,NA,cobalt transport protein
4747,NC_007795.1,gene,2302020,2302880,-,protein_coding,cbiO,SAOUHSC_02482,NA,cobalt transporter ATP-binding subunit
4749,NC_007795.1,gene,2302877,2303686,-,protein_coding,cbiO,SAOUHSC_02483,NA,cobalt transporter ATP-binding subunit
4751,NC_007795.1,gene,2304224,2304592,-,protein_coding,rplQ,SAOUHSC_02484,NA,50S ribosomal protein L17
4753,NC_007795.1,gene,2304609,2305553,-,protein_coding,SAOUHSC_02485,SAOUHSC_02485,NA,DNA-directed RNA polymerase subunit alpha
4755,NC_007795.1,gene,2305628,2306017,-,protein_coding,SAOUHSC_02486,SAOUHSC_02486,NA,30S ribosomal protein S11
4757,NC_007795.1,gene,2306041,2306406,-,protein_coding,rpsM,SAOUHSC_02487,NA,30S ribosomal protein S13
4759,NC_007795.1,gene,2306429,2306542,-,protein_coding,rpmJ,SAOUHSC_02488,NA,50S ribosomal protein L36
4761,NC_007795.1,gene,2306574,2306792,-,protein_coding,infA,SAOUHSC_02489,NA,translation initiation factor IF-1
4763,NC_007795.1,gene,2306985,2307632,-,protein_coding,adk,SAOUHSC_02490,NA,adenylate kinase
4765,NC_007795.1,gene,2307649,2308941,-,protein_coding,secY,SAOUHSC_02491,NA,preprotein translocase subunit SecY
4767,NC_007795.1,gene,2308941,2309381,-,protein_coding,rplO,SAOUHSC_02492,NA,50S ribosomal protein L15
4769,NC_007795.1,gene,2309398,2309577,-,protein_coding,rpmD,SAOUHSC_02493,NA,50S ribosomal protein L30
4771,NC_007795.1,gene,2309594,2310094,-,protein_coding,rpsE,SAOUHSC_02494,NA,30S ribosomal protein S5
4773,NC_007795.1,gene,2310115,2310474,-,protein_coding,rplR,SAOUHSC_02495,NA,50S ribosomal protein L18
4775,NC_007795.1,gene,2310505,2311041,-,protein_coding,rplF,SAOUHSC_02496,NA,50S ribosomal protein L6
4777,NC_007795.1,gene,2311066,2311464,-,protein_coding,rpsH,SAOUHSC_02498,NA,30S ribosomal protein S8
4779,NC_007795.1,gene,2311496,2311681,-,protein_coding,rpsN,SAOUHSC_02499,NA,30S ribosomal protein S14
4781,NC_007795.1,gene,2311704,2312243,-,protein_coding,rplE,SAOUHSC_02500,NA,50S ribosomal protein L5
4783,NC_007795.1,gene,2312270,2312587,-,protein_coding,rplX,SAOUHSC_02501,NA,50S ribosomal protein L24
4785,NC_007795.1,gene,2312623,2312991,-,protein_coding,rplN,SAOUHSC_02502,NA,50S ribosomal protein L14
4787,NC_007795.1,gene,2313023,2313286,-,protein_coding,rpsQ,SAOUHSC_02503,NA,30S ribosomal protein S17
4789,NC_007795.1,gene,2313310,2313519,-,protein_coding,SAOUHSC_02504,SAOUHSC_02504,NA,50S ribosomal protein L29
4791,NC_007795.1,gene,2313509,2313943,-,protein_coding,rplP,SAOUHSC_02505,NA,50S ribosomal protein L16
4793,NC_007795.1,gene,2313946,2314599,-,protein_coding,rpsC,SAOUHSC_02506,NA,30S ribosomal protein S3
4795,NC_007795.1,gene,2314623,2314976,-,protein_coding,rplV,SAOUHSC_02507,NA,50S ribosomal protein L22
4797,NC_007795.1,gene,2315005,2315283,-,protein_coding,rpsS,SAOUHSC_02508,NA,30S ribosomal protein S19
4799,NC_007795.1,gene,2315350,2316183,-,protein_coding,rplB,SAOUHSC_02509,NA,50S ribosomal protein L2
4801,NC_007795.1,gene,2316216,2316491,-,protein_coding,rplW,SAOUHSC_02510,NA,50S ribosomal protein L23
4803,NC_007795.1,gene,2316491,2317114,-,protein_coding,rplD,SAOUHSC_02511,NA,50S ribosomal protein L4
4805,NC_007795.1,gene,2317141,2317803,-,protein_coding,rplC,SAOUHSC_02512,NA,50S ribosomal protein L3
4807,NC_007795.1,gene,2317831,2318139,-,protein_coding,SAOUHSC_02512a,SAOUHSC_02512a,NA,30S ribosomal protein S10
4809,NC_007795.1,gene,2318496,2318885,+,protein_coding,SAOUHSC_02515,SAOUHSC_02515,NA,hypothetical protein
4811,NC_007795.1,gene,2319077,2320255,-,protein_coding,SAOUHSC_02516,SAOUHSC_02516,NA,hypothetical protein
4813,NC_007795.1,gene,2320524,2322659,-,protein_coding,SAOUHSC_02517,SAOUHSC_02517,NA,DNA topoisomerase III
4815,NC_007795.1,gene,2322685,2322780,-,protein_coding,SAOUHSC_02518,SAOUHSC_02518,NA,hypothetical protein
4817,NC_007795.1,gene,2322846,2323733,+,protein_coding,SAOUHSC_02519,SAOUHSC_02519,NA,hypothetical protein
4819,NC_007795.1,gene,2323914,2324777,+,protein_coding,SAOUHSC_02520,SAOUHSC_02520,NA,sugar transporter
4821,NC_007795.1,gene,2324894,2325025,-,protein_coding,SAOUHSC_02521,SAOUHSC_02521,NA,hypothetical protein
4823,NC_007795.1,gene,2325196,2326086,-,protein_coding,SAOUHSC_02522,SAOUHSC_02522,NA,hypothetical protein
4825,NC_007795.1,gene,2326237,2326401,+,protein_coding,SAOUHSC_02523,SAOUHSC_02523,NA,hypothetical protein
4827,NC_007795.1,gene,2326646,2326963,+,protein_coding,SAOUHSC_02524,SAOUHSC_02524,NA,hypothetical protein
4829,NC_007795.1,gene,2327150,2330317,-,protein_coding,SAOUHSC_02525,SAOUHSC_02525,NA,hypothetical protein
4831,NC_007795.1,gene,2330434,2331699,-,protein_coding,SAOUHSC_02527,SAOUHSC_02527,NA,peptidoglycan pentaglycine interpeptide biosynthesis protein FmhB
4833,NC_007795.1,gene,2332088,2332339,+,protein_coding,SAOUHSC_02528,SAOUHSC_02528,NA,hypothetical protein
4835,NC_007795.1,gene,2332331,2333095,-,protein_coding,SAOUHSC_02529,SAOUHSC_02529,NA,hypothetical protein
4837,NC_007795.1,gene,2333257,2333697,+,protein_coding,SAOUHSC_02530,SAOUHSC_02530,NA,hypothetical protein
4839,NC_007795.1,gene,2333690,2334901,+,protein_coding,SAOUHSC_02531,SAOUHSC_02531,NA,hypothetical protein
4841,NC_007795.1,gene,2335005,2335355,-,protein_coding,SAOUHSC_02532,SAOUHSC_02532,NA,hypothetical protein
4843,NC_007795.1,gene,2335481,2335651,+,protein_coding,SAOUHSC_02533,SAOUHSC_02533,NA,hypothetical protein
4845,NC_007795.1,gene,2335708,2335851,-,protein_coding,SAOUHSC_02534,SAOUHSC_02534,NA,hypothetical protein
4847,NC_007795.1,gene,2335823,2335942,-,protein_coding,SAOUHSC_02535,SAOUHSC_02535,NA,hypothetical protein
4849,NC_007795.1,gene,2336046,2337068,-,protein_coding,SAOUHSC_02536,SAOUHSC_02536,NA,molybdenum cofactor biosynthesis protein A
4851,NC_007795.1,gene,2337088,2337687,-,protein_coding,mobA,SAOUHSC_02537,NA,molybdopterin-guanine dinucleotide biosynthesis protein MobA
4853,NC_007795.1,gene,2337694,2337927,-,protein_coding,SAOUHSC_02538,SAOUHSC_02538,NA,molybdopterin converting factor subunit 1
4855,NC_007795.1,gene,2337933,2338379,-,protein_coding,SAOUHSC_02540,SAOUHSC_02540,NA,molybdopterin converting factor moa
4857,NC_007795.1,gene,2338393,2338878,-,protein_coding,SAOUHSC_02541,SAOUHSC_02541,NA,molybdopterin-guanine dinucleotide biosynthesis protein MobB
4859,NC_007795.1,gene,2338875,2340134,-,protein_coding,SAOUHSC_02542,SAOUHSC_02542,NA,molybdopterin biosynthesis protein MoeA
4861,NC_007795.1,gene,2340197,2340691,+,protein_coding,moaC,SAOUHSC_02543,NA,molybdenum cofactor biosynthesis protein MoaC
4863,NC_007795.1,gene,2340693,2341199,-,protein_coding,SAOUHSC_02544,SAOUHSC_02544,NA,molybdopterin precursor biosynthesis MoaB
4865,NC_007795.1,gene,2341230,2342234,-,protein_coding,SAOUHSC_02545,SAOUHSC_02545,NA,hypothetical protein
4867,NC_007795.1,gene,2342404,2343009,-,protein_coding,SAOUHSC_02546,SAOUHSC_02546,NA,molybdenum transport ATP-binding protein ModC
4869,NC_007795.1,gene,2343010,2343681,-,protein_coding,SAOUHSC_02547,SAOUHSC_02547,NA,molybdenum ABC transporter permease
4871,NC_007795.1,gene,2343695,2344477,-,protein_coding,SAOUHSC_02549,SAOUHSC_02549,NA,molybdenum ABC transporter substrate-binding protein
4873,NC_007795.1,gene,2344767,2345564,+,protein_coding,SAOUHSC_02550,SAOUHSC_02550,NA,Note=involved in the production or activity of formate dehydrogenase-H which is active when nitrate is not present during anaerobic growth
4875,NC_007795.1,gene,2345736,2346506,-,protein_coding,SAOUHSC_02551,SAOUHSC_02551,NA,hypothetical protein
4877,NC_007795.1,gene,2346578,2347132,-,protein_coding,SAOUHSC_02552,SAOUHSC_02552,NA,hypothetical protein
4879,NC_007795.1,gene,2347253,2348194,-,protein_coding,SAOUHSC_02553,SAOUHSC_02553,NA,hypothetical protein
4881,NC_007795.1,gene,2348593,2349501,-,protein_coding,SAOUHSC_02554,SAOUHSC_02554,NA,hypothetical protein
4883,NC_007795.1,pseudogene,2349715,2350880,-,pseudogene,SAOUHSC_02555,SAOUHSC_02555,NA,NA
4884,NC_007795.1,gene,2351097,2351987,-,protein_coding,SAOUHSC_02557,SAOUHSC_02557,NA,urea transporter
4886,NC_007795.1,gene,2352262,2352564,+,protein_coding,ureA,SAOUHSC_02558,NA,urease subunit gamma
4888,NC_007795.1,gene,2352578,2352988,+,protein_coding,ureB,SAOUHSC_02559,NA,urease subunit beta
4890,NC_007795.1,gene,2352985,2354700,+,protein_coding,ureC,SAOUHSC_02561,NA,urease subunit alpha
4892,NC_007795.1,gene,2354713,2355165,+,protein_coding,ureE,SAOUHSC_02562,NA,urease accessory protein UreE
4894,NC_007795.1,gene,2355158,2355847,+,protein_coding,SAOUHSC_02563,SAOUHSC_02563,NA,urease accessory protein UreF
4896,NC_007795.1,gene,2355860,2356474,+,protein_coding,SAOUHSC_02564,SAOUHSC_02564,NA,urease accessory protein UreG
4898,NC_007795.1,gene,2356474,2357310,+,protein_coding,SAOUHSC_02565,SAOUHSC_02565,NA,urease accessory protein UreD
4900,NC_007795.1,gene,2357499,2357846,-,protein_coding,SAOUHSC_02566,SAOUHSC_02566,NA,hypothetical protein
4902,NC_007795.1,gene,2358274,2358600,-,protein_coding,SAOUHSC_02568,SAOUHSC_02568,NA,hypothetical protein
4904,NC_007795.1,gene,2358664,2359407,-,protein_coding,SAOUHSC_02569,SAOUHSC_02569,NA,hypothetical protein
4906,NC_007795.1,gene,2359433,2361388,-,protein_coding,SAOUHSC_02570,SAOUHSC_02570,NA,hypothetical protein
4908,NC_007795.1,gene,2361998,2362801,+,protein_coding,SAOUHSC_02571,SAOUHSC_02571,NA,secretory antigen
4910,NC_007795.1,gene,2362818,2363060,-,protein_coding,SAOUHSC_02572,SAOUHSC_02572,NA,hypothetical protein
4912,NC_007795.1,gene,2363234,2364634,-,protein_coding,SAOUHSC_02573,SAOUHSC_02573,NA,Na+/H+ antiporter NhaC
4914,NC_007795.1,gene,2364729,2365811,-,protein_coding,SAOUHSC_02574,SAOUHSC_02574,NA,hypothetical protein
4916,NC_007795.1,gene,2366059,2366481,+,protein_coding,SAOUHSC_02575,SAOUHSC_02575,NA,hypothetical protein
4918,NC_007795.1,gene,2366718,2367218,+,protein_coding,SAOUHSC_02576,SAOUHSC_02576,NA,secretory antigen SsaA
4920,NC_007795.1,gene,2367580,2368533,+,protein_coding,SAOUHSC_02577,SAOUHSC_02577,NA,D-isomer specific 2-hydroxyacid dehydrogenase NAD binding domain-containing protein
4922,NC_007795.1,gene,2368625,2369749,-,protein_coding,SAOUHSC_02579,SAOUHSC_02579,NA,hypothetical protein
4924,NC_007795.1,gene,2370060,2370698,-,protein_coding,SAOUHSC_02580,SAOUHSC_02580,NA,N-acetylmuramoyl-L-alanine amidase
4926,NC_007795.1,gene,2370858,2371091,-,protein_coding,SAOUHSC_A02450,SAOUHSC_A02450,NA,hypothetical protein
4928,NC_007795.1,gene,2371319,2371792,-,protein_coding,SAOUHSC_02581,SAOUHSC_02581,NA,hypothetical protein
4930,NC_007795.1,gene,2371792,2374746,-,protein_coding,SAOUHSC_02582,SAOUHSC_02582,NA,formate dehydrogenase subunit alpha
4932,NC_007795.1,gene,2375348,2376271,-,protein_coding,SAOUHSC_02583,SAOUHSC_02583,NA,transcriptional regulator
4934,NC_007795.1,gene,2376428,2377225,-,protein_coding,SAOUHSC_02584,SAOUHSC_02584,NA,hypothetical protein
4936,NC_007795.1,gene,2377610,2378302,+,protein_coding,SAOUHSC_02585,SAOUHSC_02585,NA,hypothetical protein
4938,NC_007795.1,gene,2378949,2379686,-,protein_coding,SAOUHSC_02587,SAOUHSC_02587,NA,hypothetical protein
4940,NC_007795.1,gene,2379735,2380064,+,protein_coding,SAOUHSC_02588,SAOUHSC_02588,NA,hypothetical protein
4942,NC_007795.1,gene,2380509,2381381,+,protein_coding,SAOUHSC_02589,SAOUHSC_02589,NA,hypothetical protein
4944,NC_007795.1,gene,2381768,2383147,-,protein_coding,SAOUHSC_02590,SAOUHSC_02590,NA,hypothetical protein
4946,NC_007795.1,gene,2383427,2383783,+,protein_coding,SAOUHSC_02591,SAOUHSC_02591,NA,hypothetical protein
4948,NC_007795.1,gene,2383780,2383965,+,protein_coding,SAOUHSC_02592,SAOUHSC_02592,NA,hypothetical protein
4950,NC_007795.1,gene,2384061,2384252,-,protein_coding,SAOUHSC_02593,SAOUHSC_02593,NA,hypothetical protein
4952,NC_007795.1,gene,2384263,2384898,-,protein_coding,SAOUHSC_02594,SAOUHSC_02594,NA,hypothetical protein
4954,NC_007795.1,gene,2384973,2385890,-,protein_coding,SAOUHSC_02595,SAOUHSC_02595,NA,hypothetical protein
4956,NC_007795.1,gene,2386157,2386687,+,protein_coding,SAOUHSC_02596,SAOUHSC_02596,NA,hypothetical protein
4958,NC_007795.1,gene,2386753,2388357,-,protein_coding,SAOUHSC_02597,SAOUHSC_02597,NA,PTS system transporter
4960,NC_007795.1,gene,2388687,2389451,+,protein_coding,SAOUHSC_02599,SAOUHSC_02599,NA,hex regulon repressor
4962,NC_007795.1,gene,2389509,2390015,-,protein_coding,SAOUHSC_02600,SAOUHSC_02600,NA,hypothetical protein
4964,NC_007795.1,gene,2391720,2392289,-,protein_coding,SAOUHSC_02603,SAOUHSC_02603,NA,hypothetical protein
4966,NC_007795.1,gene,2392776,2393657,-,protein_coding,SAOUHSC_02604,SAOUHSC_02604,NA,hypothetical protein
4968,NC_007795.1,gene,2393768,2394889,-,protein_coding,SAOUHSC_02605,SAOUHSC_02605,NA,hypothetical protein
4970,NC_007795.1,gene,2395166,2396404,-,protein_coding,SAOUHSC_02606,SAOUHSC_02606,NA,imidazolonepropionase
4972,NC_007795.1,gene,2396404,2398065,-,protein_coding,SAOUHSC_02607,SAOUHSC_02607,NA,urocanate hydratase
4974,NC_007795.1,gene,2398225,2399109,+,protein_coding,SAOUHSC_02608,SAOUHSC_02608,NA,hypothetical protein
4976,NC_007795.1,gene,2399531,2399950,+,protein_coding,SAOUHSC_02609,SAOUHSC_02609,NA,fosfomycin resistance protein FosB
4978,NC_007795.1,gene,2400206,2401141,-,protein_coding,SAOUHSC_02610,SAOUHSC_02610,NA,formimidoylglutamase
4980,NC_007795.1,gene,2401431,2402690,+,protein_coding,SAOUHSC_02611,SAOUHSC_02611,NA,hypothetical protein
4982,NC_007795.1,gene,2402756,2403442,-,protein_coding,SAOUHSC_02612,SAOUHSC_02612,NA,ribose-5-phosphate isomerase A
4984,NC_007795.1,gene,2403616,2404269,+,protein_coding,SAOUHSC_02613,SAOUHSC_02613,NA,hypothetical protein
4986,NC_007795.1,gene,2404505,2405524,-,protein_coding,SAOUHSC_02614,SAOUHSC_02614,NA,aldose 1-epimerase
4988,NC_007795.1,gene,2405554,2405880,-,protein_coding,SAOUHSC_02615,SAOUHSC_02615,NA,hypothetical protein
4990,NC_007795.1,gene,2405929,2406114,-,protein_coding,SAOUHSC_02616,SAOUHSC_02616,NA,hypothetical protein
4992,NC_007795.1,gene,2406098,2407330,-,protein_coding,SAOUHSC_02618,SAOUHSC_02618,NA,hypothetical protein
4994,NC_007795.1,gene,2407323,2408222,-,protein_coding,SAOUHSC_02619,SAOUHSC_02619,NA,hypothetical protein
4996,NC_007795.1,gene,2408453,2409100,-,protein_coding,SAOUHSC_02620,SAOUHSC_02620,NA,hypothetical protein
4998,NC_007795.1,gene,2409499,2410107,+,protein_coding,SAOUHSC_02621,SAOUHSC_02621,NA,DNA-3-methyladenine glycosylase
5000,NC_007795.1,gene,2410444,2411652,+,protein_coding,SAOUHSC_02622,SAOUHSC_02622,NA,sodium/glutamate symporter
5002,NC_007795.1,gene,2411700,2412749,-,protein_coding,SAOUHSC_02623,SAOUHSC_02623,NA,isopentenyl pyrophosphate isomerase
5004,NC_007795.1,gene,2412780,2413727,-,protein_coding,SAOUHSC_02624,SAOUHSC_02624,NA,hypothetical protein
5006,NC_007795.1,gene,2413824,2414315,+,protein_coding,SAOUHSC_02625,SAOUHSC_02625,NA,hypothetical protein
5008,NC_007795.1,gene,2414312,2414731,+,protein_coding,SAOUHSC_02626,SAOUHSC_02626,NA,hypothetical protein
5010,NC_007795.1,gene,2414839,2415741,-,protein_coding,SAOUHSC_02627,SAOUHSC_02627,NA,hypothetical protein
5012,NC_007795.1,gene,2415967,2416605,+,protein_coding,SAOUHSC_02628,SAOUHSC_02628,NA,hypothetical protein
5014,NC_007795.1,gene,2416851,2418782,-,protein_coding,SAOUHSC_02629,SAOUHSC_02629,NA,EmrB/QacA family drug resistance transporter
5016,NC_007795.1,gene,2418795,2419442,-,protein_coding,SAOUHSC_02630,SAOUHSC_02630,NA,hypothetical protein
5018,NC_007795.1,gene,2419563,2420114,+,protein_coding,SAOUHSC_02631,SAOUHSC_02631,NA,hypothetical protein
5020,NC_007795.1,pseudogene,2420344,2421551,-,pseudogene,SAOUHSC_02632,SAOUHSC_02632,NA,NA
5021,NC_007795.1,gene,2421661,2421789,-,protein_coding,SAOUHSC_02634,SAOUHSC_02634,NA,hypothetical protein
5023,NC_007795.1,gene,2421820,2423202,-,protein_coding,SAOUHSC_02635,SAOUHSC_02635,NA,hypothetical protein
5025,NC_007795.1,pseudogene,2423442,2423897,-,pseudogene,SAOUHSC_02636,SAOUHSC_02636,NA,NA
5026,NC_007795.1,gene,2424092,2425060,+,protein_coding,SAOUHSC_02638,SAOUHSC_02638,NA,hypothetical protein
5028,NC_007795.1,gene,2426131,2426796,-,protein_coding,SAOUHSC_02640,SAOUHSC_02640,NA,hypothetical protein
5030,NC_007795.1,gene,2426796,2427851,-,protein_coding,SAOUHSC_02641,SAOUHSC_02641,NA,permease domain-containing protein
5032,NC_007795.1,gene,2427987,2428661,+,protein_coding,SAOUHSC_02643,SAOUHSC_02643,NA,DNA-binding response regulator
5034,NC_007795.1,gene,2428654,2430027,+,protein_coding,SAOUHSC_02644,SAOUHSC_02644,NA,sensor histidine kinase
5036,NC_007795.1,gene,2430190,2430633,+,protein_coding,SAOUHSC_02645,SAOUHSC_02645,NA,hypothetical protein
5038,NC_007795.1,gene,2430630,2431085,+,protein_coding,SAOUHSC_02646,SAOUHSC_02646,NA,hypothetical protein
5040,NC_007795.1,gene,2431151,2432629,-,protein_coding,SAOUHSC_02647,SAOUHSC_02647,NA,malate:quinone oxidoreductase
5042,NC_007795.1,gene,2433010,2434608,-,protein_coding,SAOUHSC_02648,SAOUHSC_02648,NA,L-lactate permease
5044,NC_007795.1,gene,2434925,2436598,+,protein_coding,SAOUHSC_02649,SAOUHSC_02649,NA,hypothetical protein
5046,NC_007795.1,gene,2436751,2437380,-,protein_coding,SAOUHSC_02650,SAOUHSC_02650,NA,hypothetical protein
5048,NC_007795.1,gene,2437694,2438209,-,protein_coding,SAOUHSC_02651,SAOUHSC_02651,NA,hypothetical protein
5050,NC_007795.1,gene,2438502,2439404,+,protein_coding,SAOUHSC_02652,SAOUHSC_02652,NA,hypothetical protein
5052,NC_007795.1,gene,2439450,2439785,-,protein_coding,SAOUHSC_02653,SAOUHSC_02653,NA,hypothetical protein
5054,NC_007795.1,gene,2439887,2440921,-,protein_coding,SAOUHSC_02654,SAOUHSC_02654,NA,hypothetical protein
5056,NC_007795.1,gene,2440932,2441048,-,protein_coding,SAOUHSC_02655,SAOUHSC_02655,NA,hypothetical protein
5058,NC_007795.1,gene,2441153,2441584,-,protein_coding,SAOUHSC_02656,SAOUHSC_02656,NA,hypothetical protein
5060,NC_007795.1,gene,2441636,2441728,+,protein_coding,SAOUHSC_02657,SAOUHSC_02657,NA,hypothetical protein
5062,NC_007795.1,gene,2441791,2443068,-,protein_coding,SAOUHSC_02658,SAOUHSC_02658,NA,hypothetical protein
5064,NC_007795.1,gene,2443229,2443852,+,protein_coding,SAOUHSC_02659,SAOUHSC_02659,NA,hypothetical protein
5066,NC_007795.1,gene,2443898,2444842,+,protein_coding,SAOUHSC_02660,SAOUHSC_02660,NA,hypothetical protein
5068,NC_007795.1,gene,2444928,2446178,-,protein_coding,SAOUHSC_02661,SAOUHSC_02661,NA,PTS system sucrose-specific transporter subunit IIBC
5070,NC_007795.1,gene,2446156,2446371,-,protein_coding,SAOUHSC_02662,SAOUHSC_02662,NA,PTS system sucrose-specific transporter subunit IIBC
5072,NC_007795.1,gene,2446555,2446938,+,protein_coding,SAOUHSC_02663,SAOUHSC_02663,NA,hypothetical protein
5074,NC_007795.1,gene,2448426,2450531,+,protein_coding,SAOUHSC_02664,SAOUHSC_02664,NA,transcriptional regulator
5076,NC_007795.1,gene,2450602,2451024,+,protein_coding,SAOUHSC_02665,SAOUHSC_02665,NA,hypothetical protein
5078,NC_007795.1,gene,2451289,2451645,+,protein_coding,SAOUHSC_02666,SAOUHSC_02666,NA,hypothetical protein
5080,NC_007795.1,gene,2452049,2453326,-,protein_coding,SAOUHSC_02667,SAOUHSC_02667,NA,hypothetical protein
5082,NC_007795.1,gene,2453508,2453873,-,protein_coding,SAOUHSC_02668,SAOUHSC_02668,NA,hypothetical protein
5084,NC_007795.1,gene,2454271,2454717,+,protein_coding,SAOUHSC_02669,SAOUHSC_02669,NA,hypothetical protein
5086,NC_007795.1,gene,2454933,2455361,+,protein_coding,SAOUHSC_02670,SAOUHSC_02670,NA,hypothetical protein
5088,NC_007795.1,gene,2455468,2456637,-,protein_coding,SAOUHSC_02671,SAOUHSC_02671,NA,hypothetical protein
5090,NC_007795.1,pseudogene,2457007,2457921,+,pseudogene,SAOUHSC_02672,SAOUHSC_02672,NA,NA
5091,NC_007795.1,gene,2457900,2458640,+,protein_coding,SAOUHSC_02674,SAOUHSC_02674,NA,hypothetical protein
5093,NC_007795.1,gene,2458898,2459500,-,protein_coding,SAOUHSC_02675,SAOUHSC_02675,NA,hypothetical protein
5095,NC_007795.1,gene,2459574,2460608,-,protein_coding,SAOUHSC_02676,SAOUHSC_02676,NA,hypothetical protein
5097,NC_007795.1,gene,2460632,2461084,-,protein_coding,SAOUHSC_02677,SAOUHSC_02677,NA,hypothetical protein
5099,NC_007795.1,gene,2461104,2461781,-,protein_coding,SAOUHSC_02678,SAOUHSC_02678,NA,respiratory nitrate reductase subunit gamma
5101,NC_007795.1,gene,2461774,2462364,-,protein_coding,SAOUHSC_02679,SAOUHSC_02679,NA,respiratory nitrate reductase subunit delta
5103,NC_007795.1,gene,2462342,2463787,-,protein_coding,SAOUHSC_02680,SAOUHSC_02680,NA,nitrate reductase subunit beta
5105,NC_007795.1,gene,2463891,2467580,-,protein_coding,SAOUHSC_02681,SAOUHSC_02681,NA,nitrate reductase subunit alpha
5107,NC_007795.1,gene,2467889,2468866,-,protein_coding,SAOUHSC_02682,SAOUHSC_02682,NA,uroporphyrin-III C-methyltransferase
5109,NC_007795.1,gene,2468857,2469171,-,protein_coding,SAOUHSC_02683,SAOUHSC_02683,NA,assimilatory nitrite reductase [NAD(P)H] small subunit
5111,NC_007795.1,gene,2469175,2471580,-,protein_coding,SAOUHSC_02684,SAOUHSC_02684,NA,assimilatory nitrite reductase [NAD(P)H] large subunit
