,seqname,feature,start,end,strand,gene_biotype,Name,locus_tag,old_locus_tag,product
5977,NC_007624.1,gene,732783,735701,-,protein_coding,BAB_RS29855,BAB_RS29855,BAB2_0738,monovalent cation/H+ antiporter subunit A
5979,NC_007624.1,gene,736142,737470,-,protein_coding,BAB_RS29860,BAB_RS29860,BAB2_0739,hydroxyacylglutathione hydrolase
5981,NC_007624.1,gene,737794,738393,+,protein_coding,BAB_RS29865,BAB_RS29865,BAB2_0740,hypothetical protein
5983,NC_007624.1,gene,738445,738963,-,protein_coding,BAB_RS29870,BAB_RS29870,BAB2_0741,molybdopterin adenylyltransferase
5985,NC_007624.1,gene,739226,739507,+,protein_coding,BAB_RS29875,BAB_RS29875,BAB2_0742,hypothetical protein
5987,NC_007624.1,gene,739864,740904,+,protein_coding,BAB_RS29880,BAB_RS29880,BAB2_0744,biotin synthase BioB
5989,NC_007624.1,gene,740901,742037,+,protein_coding,BAB_RS29885,BAB_RS29885,BAB2_0745,8-amino-7-oxononanoate synthase
5991,NC_007624.1,gene,742034,742672,+,protein_coding,BAB_RS29890,BAB_RS29890,BAB2_0746,ATP-dependent dethiobiotin synthetase BioD
5993,NC_007624.1,gene,742669,743943,+,protein_coding,BAB_RS29895,BAB_RS29895,BAB2_0747,adenosylmethionine--8-amino-7-oxononanoate transaminase
5995,NC_007624.1,gene,743940,744920,+,protein_coding,BAB_RS29900,BAB_RS29900,BAB2_0748,ketoacyl-ACP synthase III
5997,NC_007624.1,gene,745149,745592,-,protein_coding,BAB_RS29905,BAB_RS29905,NA,hypothetical protein
5999,NC_007624.1,gene,745764,746684,+,protein_coding,BAB_RS29910,BAB_RS29910,BAB2_0751,homoserine O-succinyltransferase
6001,NC_007624.1,gene,746752,747639,-,protein_coding,BAB_RS29915,BAB_RS29915,NA,glycosyl hydrolase
6003,NC_007624.1,gene,747678,749111,+,protein_coding,BAB_RS29920,BAB_RS29920,BAB2_0754,sodium:alanine symporter family protein
6005,NC_007624.1,gene,749392,750171,-,protein_coding,BAB_RS29930,BAB_RS29930,BAB2_0756,glyoxalase/bleomycin resistance/extradiol dioxygenase family protein
6007,NC_007624.1,gene,750453,750902,+,protein_coding,BAB_RS29935,BAB_RS29935,BAB2_0757,MarR family transcriptional regulator
6009,NC_007624.1,gene,750985,752259,+,protein_coding,BAB_RS29940,BAB_RS29940,BAB2_0758,NAD(P)/FAD-dependent oxidoreductase
6011,NC_007624.1,gene,752382,752732,-,protein_coding,BAB_RS29945,BAB_RS29945,BAB2_0759,DUF488 domain-containing protein
6013,NC_007624.1,gene,752927,753145,-,protein_coding,BAB_RS29950,BAB_RS29950,BAB2_0760,hypothetical protein
6015,NC_007624.1,gene,753157,753522,-,protein_coding,BAB_RS33375,BAB_RS33375,BAB2_0761,hypothetical protein
6017,NC_007624.1,gene,753452,753652,+,protein_coding,BAB_RS29955,BAB_RS29955,NA,hypothetical protein
6019,NC_007624.1,gene,753846,754562,+,protein_coding,BAB_RS29960,BAB_RS29960,BAB2_0762,DNA-binding response regulator
6021,NC_007624.1,gene,754559,755983,+,protein_coding,BAB_RS29965,BAB_RS29965,BAB2_0763,two-component sensor histidine kinase
6023,NC_007624.1,gene,756055,757104,-,protein_coding,BAB_RS29970,BAB_RS29970,BAB2_0764,HlyD family secretion protein
6025,NC_007624.1,gene,757129,758760,-,protein_coding,BAB_RS29975,BAB_RS29975,BAB2_0765,MFS transporter
6027,NC_007624.1,gene,758767,759255,-,protein_coding,BAB_RS29980,BAB_RS29980,BAB2_0766,MarR family transcriptional regulator
6029,NC_007624.1,gene,759422,759601,-,protein_coding,BAB_RS33380,BAB_RS33380,NA,hypothetical protein
6031,NC_007624.1,gene,759533,760624,+,protein_coding,BAB_RS29985,BAB_RS29985,BAB2_0767,ABC transporter substrate-binding protein
6033,NC_007624.1,gene,760670,761437,+,protein_coding,BAB_RS29990,BAB_RS29990,BAB2_0768,ABC transporter ATP-binding protein
6035,NC_007624.1,gene,761430,762248,+,protein_coding,BAB_RS29995,BAB_RS29995,BAB2_0769,ABC transporter permease
6037,NC_007624.1,gene,762255,762653,-,protein_coding,BAB_RS30000,BAB_RS30000,BAB2_0770,cupin domain-containing protein
6039,NC_007624.1,gene,762691,763830,-,protein_coding,BAB_RS30005,BAB_RS30005,BAB2_0771,ABC transporter permease
6041,NC_007624.1,pseudogene,763827,764748,-,pseudogene,BAB_RS33385,BAB_RS33385,NA,multidrug ABC transporter ATP-binding protein
6043,NC_007624.1,gene,764759,765703,-,protein_coding,BAB_RS30020,BAB_RS30020,BAB2_0773,hemolysin secretion protein D
6045,NC_007624.1,gene,765708,766427,-,protein_coding,BAB_RS30025,BAB_RS30025,BAB2_0774,DUF1956 domain-containing protein
6047,NC_007624.1,gene,766730,766930,-,protein_coding,BAB_RS33390,BAB_RS33390,BAB2_0775,hypothetical protein
6049,NC_007624.1,gene,767004,768062,-,protein_coding,BAB_RS30030,BAB_RS30030,BAB2_0776,AI-2E family transporter
6051,NC_007624.1,gene,768308,769015,+,protein_coding,BAB_RS30035,BAB_RS30035,BAB2_0777,GntR family transcriptional regulator
6053,NC_007624.1,gene,769038,769475,-,protein_coding,BAB_RS30040,BAB_RS30040,BAB2_0778,membrane protein
6055,NC_007624.1,gene,769472,769882,-,protein_coding,BAB_RS30045,BAB_RS30045,BAB2_0779,membrane protein
6057,NC_007624.1,gene,769879,770202,-,protein_coding,BAB_RS30050,BAB_RS30050,BAB2_0780,transcriptional regulator
6059,NC_007624.1,gene,770515,771456,+,protein_coding,BAB_RS30055,BAB_RS30055,BAB2_0781,DUF808 domain-containing protein
6061,NC_007624.1,gene,772202,772696,+,protein_coding,BAB_RS30060,BAB_RS30060,BAB2_0782,peptide deformylase
6063,NC_007624.1,gene,772749,773987,-,protein_coding,BAB_RS30065,BAB_RS30065,BAB2_0783,phosphoglycerate dehydrogenase
6065,NC_007624.1,gene,774032,774157,+,protein_coding,BAB_RS30070,BAB_RS30070,NA,hypothetical protein
6067,NC_007624.1,gene,774211,775194,-,protein_coding,BAB_RS30075,BAB_RS30075,BAB2_0785,AraC family transcriptional regulator
6069,NC_007624.1,gene,775321,776091,+,protein_coding,BAB_RS30080,BAB_RS30080,NA,hypothetical protein
6071,NC_007624.1,gene,776088,776990,+,protein_coding,BAB_RS30085,BAB_RS30085,NA,acetyl-CoA synthetase
6073,NC_007624.1,pseudogene,777003,777777,+,pseudogene,BAB_RS30090,BAB_RS30090,NA,3-hydroxyacyl-CoA dehydrogenase
6075,NC_007624.1,gene,777846,779045,+,protein_coding,BAB_RS30095,BAB_RS30095,BAB2_0790,Note=Catalyzes the synthesis of acetoacetyl coenzyme A from two molecules of acetyl coenzyme A. It can also act as a thiolase%2C catalyzing the reverse reaction and generating two-carbon units from the four-carbon product of fatty acid oxidation
6077,NC_007624.1,gene,779036,780163,+,protein_coding,BAB_RS30100,BAB_RS30100,BAB2_0791,acyl-CoA dehydrogenase
6079,NC_007624.1,gene,780164,780604,-,protein_coding,BAB_RS30105,BAB_RS30105,BAB2_0792,peptide-methionine (R)-S-oxide reductase
6081,NC_007624.1,gene,780689,781576,-,protein_coding,BAB_RS30110,BAB_RS30110,BAB2_0793,transcriptional regulator
6083,NC_007624.1,pseudogene,781681,782981,+,pseudogene,BAB_RS30115,BAB_RS30115,NA,hypothetical protein
6085,NC_007624.1,gene,783108,783275,+,protein_coding,BAB_RS30120,BAB_RS30120,NA,glycerol kinase
6087,NC_007624.1,gene,783288,784604,+,protein_coding,BAB_RS30125,BAB_RS30125,NA,glycerol kinase
6089,NC_007624.1,gene,784863,785282,+,protein_coding,BAB_RS33395,BAB_RS33395,BAB2_0799,uracil permease
6091,NC_007624.1,gene,785298,786002,+,protein_coding,BAB_RS33400,BAB_RS33400,BAB2_0800,uracil permease
6093,NC_007624.1,gene,786198,786800,-,protein_coding,BAB_RS30140,BAB_RS30140,NA,PIG-L family deacetylase
6095,NC_007624.1,gene,786789,787073,+,protein_coding,BAB_RS30145,BAB_RS30145,NA,fucose synthetase
6097,NC_007624.1,gene,787178,788425,-,protein_coding,BAB_RS30150,BAB_RS30150,BAB2_0804,sugar ABC transporter substrate-binding protein
6099,NC_007624.1,gene,788435,790624,-,protein_coding,BAB_RS30155,BAB_RS30155,BAB2_0805,LPS biosynthesis protein
6101,NC_007624.1,gene,790661,791428,-,protein_coding,BAB_RS30160,BAB_RS30160,BAB2_0806,DNA-binding response regulator
6103,NC_007624.1,gene,791791,792549,+,protein_coding,BAB_RS30165,BAB_RS30165,BAB2_0807,Crp/Fnr family transcriptional regulator
6105,NC_007624.1,gene,792550,792810,-,protein_coding,BAB_RS30170,BAB_RS30170,BAB2_0808,hypothetical protein
6107,NC_007624.1,gene,792926,794092,-,protein_coding,BAB_RS30175,BAB_RS30175,BAB2_0809,N-acetylneuraminate epimerase
6109,NC_007624.1,gene,794116,795654,-,protein_coding,BAB_RS30180,BAB_RS30180,BAB2_0810,putative N-acetylmannosamine-6-phosphate 2-epimerase
6111,NC_007624.1,gene,795832,796581,+,protein_coding,BAB_RS30185,BAB_RS30185,BAB2_0811,FadR family transcriptional regulator
6113,NC_007624.1,gene,796578,798161,+,protein_coding,BAB_RS30190,BAB_RS30190,BAB2_0812,peptide ABC transporter substrate-binding protein
6115,NC_007624.1,gene,798261,798395,+,protein_coding,BAB_RS33405,BAB_RS33405,BAB2_0813,hypothetical protein
6117,NC_007624.1,gene,798392,799219,+,protein_coding,BAB_RS30195,BAB_RS30195,NA,ABC transporter permease
6119,NC_007624.1,gene,799221,800093,+,protein_coding,BAB_RS30200,BAB_RS30200,BAB2_0815,ABC transporter permease
6121,NC_007624.1,gene,800113,801030,+,protein_coding,BAB_RS30205,BAB_RS30205,BAB2_0816,dihydrodipicolinate synthase family protein
6123,NC_007624.1,gene,801041,802057,+,protein_coding,dppD,BAB_RS30210,BAB2_0817,ABC transporter ATP-binding protein
6125,NC_007624.1,gene,802054,803007,+,protein_coding,BAB_RS30215,BAB_RS30215,BAB2_0818,ABC transporter ATP-binding protein
6127,NC_007624.1,gene,803080,804069,-,protein_coding,BAB_RS30220,BAB_RS30220,BAB2_0819,gfo/Idh/MocA family oxidoreductase
6129,NC_007624.1,gene,804057,805052,-,protein_coding,BAB_RS30225,BAB_RS30225,BAB2_0820,gfo/Idh/MocA family oxidoreductase
6131,NC_007624.1,gene,805257,806384,-,protein_coding,BAB_RS30230,BAB_RS30230,BAB2_0821,alcohol dehydrogenase
6133,NC_007624.1,gene,806446,807645,-,protein_coding,BAB_RS30235,BAB_RS30235,BAB2_0822,branched-chain amino acid ABC transporter substrate-binding protein
6135,NC_007624.1,gene,807701,809131,-,protein_coding,BAB_RS30240,BAB_RS30240,BAB2_0823,NAD-dependent succinate-semialdehyde dehydrogenase
6137,NC_007624.1,gene,809156,810790,-,protein_coding,BAB_RS30245,BAB_RS30245,BAB2_0824,choline dehydrogenase
6139,NC_007624.1,gene,810795,811613,-,protein_coding,BAB_RS30250,BAB_RS30250,BAB2_0825,shikimate dehydrogenase
6141,NC_007624.1,gene,811618,812415,-,protein_coding,BAB_RS30255,BAB_RS30255,BAB2_0826,3-oxoacyl-ACP reductase FabG
6143,NC_007624.1,gene,812418,813122,-,protein_coding,livF,BAB_RS30260,BAB2_0827,ABC transporter ATP-binding protein
6145,NC_007624.1,gene,813109,814938,-,protein_coding,BAB_RS30265,BAB_RS30265,BAB2_0828,branched-chain amino acid ABC transporter ATP-binding protein
6147,NC_007624.1,pseudogene,814951,815831,-,pseudogene,BAB_RS30270,BAB_RS30270,BAB2_0829,branched-chain amino acid ABC transporter permease
6149,NC_007624.1,gene,815880,817091,-,protein_coding,BAB_RS30275,BAB_RS30275,BAB2_0830,branched-chain amino acid ABC transporter substrate-binding protein
6151,NC_007624.1,gene,817175,818182,-,protein_coding,BAB_RS30280,BAB_RS30280,BAB2_0831,NADPH quinone oxidoreductase
6153,NC_007624.1,gene,818454,819131,+,protein_coding,BAB_RS30285,BAB_RS30285,BAB2_0832,GntR family transcriptional regulator
6155,NC_007624.1,gene,819202,820365,-,protein_coding,BAB_RS30290,BAB_RS30290,BAB2_0833,cytochrome P450
6157,NC_007624.1,gene,820808,822013,+,protein_coding,BAB_RS30300,BAB_RS30300,BAB2_0835,Note=Enables the production of acetyl-CoA by phosphorylating acetate in the presence of ATP and a divalent cation
6159,NC_007624.1,gene,822034,824412,+,protein_coding,BAB_RS30305,BAB_RS30305,BAB2_0836,phosphoketolase
6161,NC_007624.1,gene,824670,826103,-,protein_coding,BAB_RS30310,BAB_RS30310,BAB2_0837,4Fe-4S binding domain-containing protein
6163,NC_007624.1,gene,826064,826900,-,protein_coding,BAB_RS30315,BAB_RS30315,BAB2_0838,iron permease FTR1
6165,NC_007624.1,gene,826907,827305,-,protein_coding,BAB_RS30320,BAB_RS30320,BAB2_0839,cupredoxin domain-containing protein
6167,NC_007624.1,gene,827309,827857,-,protein_coding,BAB_RS30325,BAB_RS30325,BAB2_0840,hypothetical protein
6169,NC_007624.1,gene,827969,828154,-,protein_coding,BAB_RS33410,BAB_RS33410,BAB2_0841,hypothetical protein
6171,NC_007624.1,gene,828240,829802,-,protein_coding,BAB_RS30330,BAB_RS30330,BAB2_0842,GMP synthase (glutamine-hydrolyzing)
6173,NC_007624.1,gene,829911,830543,-,protein_coding,BAB_RS30335,BAB_RS30335,BAB2_0843,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
6175,NC_007624.1,gene,830540,830995,-,protein_coding,BAB_RS30340,BAB_RS30340,BAB2_0844,PaaI family thioesterase
6177,NC_007624.1,gene,831032,831271,+,protein_coding,BAB_RS33415,BAB_RS33415,NA,hypothetical protein
6179,NC_007624.1,gene,831286,832575,-,protein_coding,BAB_RS30345,BAB_RS30345,BAB2_0845,methyltransferase domain-containing protein
6181,NC_007624.1,gene,832752,833378,-,protein_coding,BAB_RS30350,BAB_RS30350,BAB2_0846,disulfide bond formation protein B
6183,NC_007624.1,gene,833711,835210,-,protein_coding,BAB_RS30360,BAB_RS30360,BAB2_0848,catalase
6185,NC_007624.1,gene,835380,836333,+,protein_coding,BAB_RS30365,BAB_RS30365,BAB2_0849,hydrogen peroxide-inducible genes activator
6187,NC_007624.1,gene,836402,837520,+,protein_coding,BAB_RS30370,BAB_RS30370,BAB2_0850,cystathionine gamma-synthase
6189,NC_007624.1,gene,837680,839173,-,protein_coding,BAB_RS30375,BAB_RS30375,BAB2_0851,IMP dehydrogenase
6191,NC_007624.1,gene,839064,839309,+,protein_coding,BAB_RS33420,BAB_RS33420,NA,hypothetical protein
6193,NC_007624.1,gene,839368,840723,+,protein_coding,BAB_RS30380,BAB_RS30380,BAB2_0852,chloride channel protein
6195,NC_007624.1,gene,840791,841852,+,protein_coding,BAB_RS30385,BAB_RS30385,BAB2_0854,peptidase S58 family protein
6197,NC_007624.1,gene,841972,843405,+,protein_coding,BAB_RS30390,BAB_RS30390,BAB2_0855,phosphomannomutase
6199,NC_007624.1,gene,843402,844817,+,protein_coding,BAB_RS30395,BAB_RS30395,BAB2_0856,mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
6201,NC_007624.1,gene,844938,845825,-,protein_coding,BAB_RS30400,BAB_RS30400,BAB2_0857,LysR family transcriptional regulator
6203,NC_007624.1,gene,846054,846320,+,protein_coding,BAB_RS33425,BAB_RS33425,BAB2_0858,hypothetical protein
6205,NC_007624.1,gene,846615,848207,+,protein_coding,BAB_RS30405,BAB_RS30405,BAB2_0859,EAL domain-containing protein
6207,NC_007624.1,gene,848284,848535,-,protein_coding,BAB_RS30410,BAB_RS30410,BAB2_0860,hypothetical protein
6209,NC_007624.1,gene,849047,849391,-,protein_coding,BAB_RS30415,BAB_RS30415,BAB2_0862,acid stress chaperone HdeA
6211,NC_007624.1,gene,849539,850492,-,protein_coding,BAB_RS30420,BAB_RS30420,BAB2_0863,glutaminase
6213,NC_007624.1,gene,850528,852060,-,protein_coding,BAB_RS30425,BAB_RS30425,BAB2_0864,amino acid permease
6215,NC_007624.1,pseudogene,852133,853527,-,pseudogene,BAB_RS30430,BAB_RS30430,NA,glutamate decarboxylase
6217,NC_007624.1,pseudogene,853649,853860,-,pseudogene,BAB_RS33430,BAB_RS33430,NA,hypothetical protein
6219,NC_007624.1,gene,854224,854757,+,protein_coding,BAB_RS30435,BAB_RS30435,BAB2_0868,DUF1269 domain-containing protein
6221,NC_007624.1,gene,854943,856178,+,protein_coding,BAB_RS30440,BAB_RS30440,BAB2_0869,MexE family multidrug efflux RND transporter periplasmic adaptor subunit
6223,NC_007624.1,pseudogene,856182,859389,+,pseudogene,BAB_RS30450,BAB_RS30450,NA,hydrophobe/amphiphile efflux-1 family RND transporter
6225,NC_007624.1,gene,859405,859905,+,protein_coding,BAB_RS30455,BAB_RS30455,BAB2_0872,hypothetical protein
6227,NC_007624.1,gene,860047,860574,-,protein_coding,BAB_RS30460,BAB_RS30460,BAB2_0873,hypothetical protein
6229,NC_007624.1,gene,860811,861026,-,protein_coding,BAB_RS30465,BAB_RS30465,BAB2_0874,hypothetical protein
6231,NC_007624.1,gene,861032,861211,-,protein_coding,BAB_RS33435,BAB_RS33435,BAB2_0875,hypothetical protein
6233,NC_007624.1,gene,861523,862299,-,protein_coding,BAB_RS30470,BAB_RS30470,BAB2_0876,ABC transporter permease
6235,NC_007624.1,gene,862302,863477,-,protein_coding,BAB_RS30475,BAB_RS30475,BAB2_0877,ABC transporter permease
6237,NC_007624.1,gene,863474,864541,-,protein_coding,BAB_RS30480,BAB_RS30480,BAB2_0878,ABC transporter ATP-binding protein
6239,NC_007624.1,gene,864615,865661,-,protein_coding,BAB_RS30485,BAB_RS30485,BAB2_0879,ABC transporter substrate-binding protein
6241,NC_007624.1,gene,866037,866429,+,protein_coding,BAB_RS30490,BAB_RS30490,BAB2_0880,DUF3597 domain-containing protein
6243,NC_007624.1,gene,866566,866642,+,tRNA,BAB_RS30495,BAB_RS30495,BAB2_1173,NA
6246,NC_007624.1,gene,866970,867242,-,protein_coding,BAB_RS30505,BAB_RS30505,BAB2_0882,cell division topological specificity factor
6248,NC_007624.1,gene,867239,868054,-,protein_coding,BAB_RS30510,BAB_RS30510,BAB2_0883,septum site-determining protein MinD
6250,NC_007624.1,gene,868082,868828,-,protein_coding,minC,BAB_RS30515,BAB2_0884,septum site-determining protein MinC
6252,NC_007624.1,gene,869315,869539,+,protein_coding,BAB_RS33440,BAB_RS33440,BAB2_0887,hypothetical protein
6254,NC_007624.1,gene,869709,870698,-,protein_coding,BAB_RS30520,BAB_RS30520,BAB2_0888,class 1b ribonucleoside-diphosphate reductase subunit beta
6256,NC_007624.1,gene,870713,872929,-,protein_coding,BAB_RS30525,BAB_RS30525,BAB2_0889,class 1b ribonucleoside-diphosphate reductase subunit alpha
6258,NC_007624.1,gene,872905,873312,-,protein_coding,nrdI,BAB_RS30530,BAB2_0890,class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI
6260,NC_007624.1,gene,873326,873547,-,protein_coding,BAB_RS30535,BAB_RS30535,BAB2_0891,glutaredoxin-like protein NrdH
6262,NC_007624.1,gene,873575,873736,+,protein_coding,BAB_RS33445,BAB_RS33445,NA,hypothetical protein
6265,NC_007624.1,gene,874224,875666,-,protein_coding,BAB_RS30540,BAB_RS30540,NA,MFS transporter
6267,NC_007624.1,gene,875663,875818,-,protein_coding,BAB_RS33450,BAB_RS33450,BAB2_0895,hypothetical protein
6269,NC_007624.1,gene,875810,876229,+,protein_coding,BAB_RS33455,BAB_RS33455,NA,hypothetical protein
6271,NC_007624.1,gene,876132,876437,-,protein_coding,BAB_RS30545,BAB_RS30545,NA,hypothetical protein
6273,NC_007624.1,gene,876866,877930,-,protein_coding,BAB_RS30550,BAB_RS30550,BAB2_0897,gfo/Idh/MocA family oxidoreductase
6275,NC_007624.1,gene,877939,878724,-,protein_coding,BAB_RS30555,BAB_RS30555,BAB2_0898,trehalose utilization protein ThuA
6277,NC_007624.1,gene,878787,879788,-,protein_coding,BAB_RS30560,BAB_RS30560,BAB2_0899,ABC transporter ATP-binding protein
6279,NC_007624.1,gene,879795,880406,-,protein_coding,BAB_RS30565,BAB_RS30565,NA,carbohydrate ABC transporter permease
6281,NC_007624.1,gene,880364,881602,-,protein_coding,BAB_RS30570,BAB_RS30570,NA,sugar ABC transporter permease
6283,NC_007624.1,pseudogene,881679,881900,-,pseudogene,BAB_RS33460,BAB_RS33460,BAB2_0903,hypothetical protein
6285,NC_007624.1,pseudogene,881877,882820,+,pseudogene,BAB_RS30575,BAB_RS30575,NA,MFS transporter
6287,NC_007624.1,gene,882844,886578,+,protein_coding,BAB_RS30580,BAB_RS30580,BAB2_0904,nitrate reductase subunit alpha
6289,NC_007624.1,gene,886605,888143,+,protein_coding,BAB_RS30585,BAB_RS30585,BAB2_0905,nitrate reductase subunit beta
6291,NC_007624.1,gene,888143,888850,+,protein_coding,BAB_RS30590,BAB_RS30590,BAB2_0906,nitrate reductase molybdenum cofactor assembly chaperone
6293,NC_007624.1,gene,888861,889586,+,protein_coding,BAB_RS30595,BAB_RS30595,BAB2_0907,respiratory nitrate reductase subunit gamma
6295,NC_007624.1,gene,889592,890527,+,protein_coding,BAB_RS30600,BAB_RS30600,BAB2_0908,peptidyl-prolyl cis-trans isomerase
6297,NC_007624.1,gene,890524,891060,+,protein_coding,BAB_RS30605,BAB_RS30605,BAB2_0909,DUF2478 domain-containing protein
6299,NC_007624.1,gene,891070,891660,-,protein_coding,BAB_RS30610,BAB_RS30610,BAB2_0910,UbiX family flavin prenyltransferase
6301,NC_007624.1,pseudogene,891657,893171,-,pseudogene,BAB_RS33465,BAB_RS33465,NA,3-octaprenyl-4-hydroxybenzoate carboxy-lyase
6303,NC_007624.1,gene,893285,893809,+,protein_coding,BAB_RS30625,BAB_RS30625,BAB2_0913,SCP2 domain-containing protein
6305,NC_007624.1,gene,893800,894777,+,protein_coding,BAB_RS30630,BAB_RS30630,BAB2_0914,U32 family peptidase
6307,NC_007624.1,gene,894780,895712,+,protein_coding,BAB_RS30635,BAB_RS30635,BAB2_0915,U32 family peptidase
6309,NC_007624.1,gene,896139,896984,+,protein_coding,BAB_RS30640,BAB_RS30640,BAB2_0917,ABC transporter ATP-binding protein
6311,NC_007624.1,gene,896981,897772,+,protein_coding,BAB_RS30645,BAB_RS30645,BAB2_0918,ABC transporter permease
6313,NC_007624.1,gene,897798,898838,+,protein_coding,BAB_RS30650,BAB_RS30650,BAB2_0919,ABC transporter substrate-binding protein
6315,NC_007624.1,gene,898912,900153,-,protein_coding,BAB_RS30655,BAB_RS30655,BAB2_0920,short-chain dehydrogenase
6317,NC_007624.1,gene,900204,900644,-,protein_coding,BAB_RS30660,BAB_RS30660,BAB2_0921,pseudoazurin
6319,NC_007624.1,gene,900782,901480,-,protein_coding,BAB_RS30665,BAB_RS30665,BAB2_0922,Crp/Fnr family transcriptional regulator
6321,NC_007624.1,gene,901595,902575,-,protein_coding,BAB_RS30670,BAB_RS30670,BAB2_0923,FAD:protein FMN transferase
6323,NC_007624.1,gene,902587,903126,-,protein_coding,BAB_RS30675,BAB_RS30675,BAB2_0924,hypothetical protein
6325,NC_007624.1,gene,903123,903953,-,protein_coding,BAB_RS30680,BAB_RS30680,BAB2_0925,nitrous-oxide reductase
6327,NC_007624.1,gene,903950,904945,-,protein_coding,BAB_RS30685,BAB_RS30685,BAB2_0926,ABC transporter ATP-binding protein
