,seqname,feature,start,end,strand,gene_biotype,Name,locus_tag,old_locus_tag,product
6074,NC_003318.1,gene,810141,811469,-,protein_coding,BME_RS13960,BME_RS13960,BMEII0771,hydroxyacylglutathione hydrolase
6076,NC_003318.1,gene,811793,812392,+,protein_coding,BME_RS13965,BME_RS13965,BMEII0772,hypothetical protein
6078,NC_003318.1,gene,812444,812962,-,protein_coding,BME_RS13970,BME_RS13970,BMEII0773,molybdopterin adenylyltransferase
6080,NC_003318.1,gene,813225,813506,+,protein_coding,BME_RS13975,BME_RS13975,BMEII0774,hypothetical protein
6082,NC_003318.1,gene,813862,814902,+,protein_coding,BME_RS13980,BME_RS13980,BMEII0775,biotin synthase BioB
6084,NC_003318.1,gene,814899,816035,+,protein_coding,BME_RS13985,BME_RS13985,BMEII0776,8-amino-7-oxononanoate synthase
6086,NC_003318.1,gene,816032,816670,+,protein_coding,BME_RS13990,BME_RS13990,BMEII0777,ATP-dependent dethiobiotin synthetase BioD
6088,NC_003318.1,gene,816667,817941,+,protein_coding,BME_RS13995,BME_RS13995,BMEII0778,adenosylmethionine--8-amino-7-oxononanoate transaminase
6090,NC_003318.1,gene,817938,818918,+,protein_coding,BME_RS14000,BME_RS14000,BMEII0779,ketoacyl-ACP synthase III
6092,NC_003318.1,gene,819147,819590,-,protein_coding,BME_RS15780,BME_RS15780,BMEII0780,hypothetical protein
6094,NC_003318.1,gene,819762,820682,+,protein_coding,BME_RS14015,BME_RS14015,BMEII0781,homoserine O-succinyltransferase
6096,NC_003318.1,gene,820750,821637,-,protein_coding,BME_RS14020,BME_RS14020,BMEII0782,glycosyl hydrolase
6098,NC_003318.1,gene,821676,823109,+,protein_coding,BME_RS14025,BME_RS14025,BMEII0783,sodium:alanine symporter family protein
6100,NC_003318.1,pseudogene,823390,824140,-,pseudogene,BME_RS14035,BME_RS14035,BMEII0784,glyoxalase/bleomycin resistance/extradiol dioxygenase family protein
6102,NC_003318.1,gene,824462,824911,+,protein_coding,BME_RS14040,BME_RS14040,BMEII0785,MarR family transcriptional regulator
6104,NC_003318.1,gene,824994,826268,+,protein_coding,BME_RS14045,BME_RS14045,BMEII0786,NAD(P)/FAD-dependent oxidoreductase
6106,NC_003318.1,gene,826391,826741,-,protein_coding,BME_RS14050,BME_RS14050,BMEII0787,DUF488 domain-containing protein
6108,NC_003318.1,gene,826936,827154,-,protein_coding,BME_RS14055,BME_RS14055,BMEII0788,hypothetical protein
6110,NC_003318.1,gene,827166,827531,-,protein_coding,BME_RS17335,BME_RS17335,BMEII0789,hypothetical protein
6112,NC_003318.1,gene,827461,827661,+,protein_coding,BME_RS14060,BME_RS14060,BMEII0790,hypothetical protein
6114,NC_003318.1,gene,827855,828571,+,protein_coding,BME_RS14065,BME_RS14065,BMEII0791,DNA-binding response regulator
6116,NC_003318.1,gene,828568,829992,+,protein_coding,BME_RS14070,BME_RS14070,BMEII0792,two-component sensor histidine kinase
6118,NC_003318.1,gene,830064,831113,-,protein_coding,BME_RS14075,BME_RS14075,BMEII0793,HlyD family secretion protein
6120,NC_003318.1,pseudogene,831138,832767,-,pseudogene,BME_RS14080,BME_RS14080,NA,MFS transporter
6122,NC_003318.1,gene,832760,833248,-,protein_coding,BME_RS14085,BME_RS14085,NA,MarR family transcriptional regulator
6124,NC_003318.1,gene,833415,833594,-,protein_coding,BME_RS14090,BME_RS14090,NA,hypothetical protein
6126,NC_003318.1,gene,833526,834617,+,protein_coding,BME_RS14095,BME_RS14095,BMEII0797,ABC transporter substrate-binding protein
6128,NC_003318.1,gene,834663,835430,+,protein_coding,BME_RS14100,BME_RS14100,BMEII0798,ABC transporter ATP-binding protein
6130,NC_003318.1,gene,835423,836241,+,protein_coding,BME_RS14105,BME_RS14105,BMEII0799,ABC transporter permease
6132,NC_003318.1,gene,836248,836646,-,protein_coding,BME_RS14110,BME_RS14110,BMEII0800,cupin domain-containing protein
6134,NC_003318.1,gene,836684,837823,-,protein_coding,BME_RS14115,BME_RS14115,BMEII0801,ABC transporter permease
6136,NC_003318.1,gene,837820,838740,-,protein_coding,BME_RS14120,BME_RS14120,BMEII0802,ABC transporter ATP-binding protein
6138,NC_003318.1,gene,838751,839695,-,protein_coding,BME_RS14125,BME_RS14125,BMEII0803,hemolysin secretion protein D
6140,NC_003318.1,gene,839700,840419,-,protein_coding,BME_RS14130,BME_RS14130,BMEII0804,DUF1956 domain-containing protein
6142,NC_003318.1,gene,840722,840922,-,protein_coding,BME_RS17340,BME_RS17340,NA,hypothetical protein
6144,NC_003318.1,gene,840996,842054,-,protein_coding,BME_RS14135,BME_RS14135,BMEII0806,AI-2E family transporter
6146,NC_003318.1,gene,842300,843007,+,protein_coding,BME_RS14140,BME_RS14140,BMEII0807,GntR family transcriptional regulator
6148,NC_003318.1,gene,843030,843467,-,protein_coding,BME_RS14145,BME_RS14145,NA,membrane protein
6150,NC_003318.1,gene,843464,843874,-,protein_coding,BME_RS14150,BME_RS14150,BMEII0809,membrane protein
6152,NC_003318.1,gene,843871,844194,-,protein_coding,BME_RS14155,BME_RS14155,BMEII0810,transcriptional regulator
6154,NC_003318.1,gene,844507,845448,+,protein_coding,BME_RS14160,BME_RS14160,BMEII0811,DUF808 domain-containing protein
6156,NC_003318.1,gene,846194,846688,+,protein_coding,BME_RS14165,BME_RS14165,BMEII0812,peptide deformylase
6158,NC_003318.1,gene,846741,847979,-,protein_coding,BME_RS14170,BME_RS14170,BMEII0813,phosphoglycerate dehydrogenase
6160,NC_003318.1,gene,848024,848149,+,protein_coding,BME_RS14175,BME_RS14175,NA,hypothetical protein
6162,NC_003318.1,gene,848203,849186,-,protein_coding,BME_RS14180,BME_RS14180,BMEII0814,AraC family transcriptional regulator
6164,NC_003318.1,gene,849313,850980,+,protein_coding,BME_RS14185,BME_RS14185,BMEII0815,AMP-binding protein
6166,NC_003318.1,gene,850993,851760,+,protein_coding,BME_RS14190,BME_RS14190,BMEII0816,3-hydroxyacyl-CoA dehydrogenase
6168,NC_003318.1,gene,851829,853019,+,protein_coding,BME_RS14195,BME_RS14195,BMEII0817,Note=Catalyzes the synthesis of acetoacetyl coenzyme A from two molecules of acetyl coenzyme A. It can also act as a thiolase%2C catalyzing the reverse reaction and generating two-carbon units from the four-carbon product of fatty acid oxidation
6170,NC_003318.1,pseudogene,853019,854145,+,pseudogene,BME_RS14200,BME_RS14200,BMEII0818,acyl-CoA dehydrogenase
6172,NC_003318.1,gene,854146,854586,-,protein_coding,BME_RS14205,BME_RS14205,BMEII0819,peptide-methionine (R)-S-oxide reductase
6174,NC_003318.1,gene,854671,855558,-,protein_coding,BME_RS14210,BME_RS14210,BMEII0820,transcriptional regulator
6176,NC_003318.1,pseudogene,855663,856963,+,pseudogene,BME_RS14215,BME_RS14215,NA,hypothetical protein
6178,NC_003318.1,gene,857090,857257,+,protein_coding,BME_RS14220,BME_RS14220,BMEII0823,glycerol kinase
6180,NC_003318.1,gene,857270,858586,+,protein_coding,BME_RS14225,BME_RS14225,BMEII0824,glycerol kinase
6182,NC_003318.1,gene,858703,859983,+,protein_coding,BME_RS14230,BME_RS14230,BMEII0825,nitrate reductase
6184,NC_003318.1,gene,860179,860835,-,protein_coding,BME_RS14235,BME_RS14235,BMEII0826,PIG-L family deacetylase
6186,NC_003318.1,gene,860832,861641,-,protein_coding,BME_RS14240,BME_RS14240,BMEII0827,glucose-1-phosphate cytidylyltransferase
6188,NC_003318.1,pseudogene,861644,862944,-,pseudogene,BME_RS14245,BME_RS14245,NA,SAM-dependent methyltransferase
6190,NC_003318.1,pseudogene,863265,863788,+,pseudogene,BME_RS14250,BME_RS14250,BMEII0830,dTDP-4-dehydrorhamnose 3%2C5-epimerase
6192,NC_003318.1,gene,863751,865064,-,protein_coding,BME_RS14255,BME_RS14255,BMEII0831,DUF4910 domain-containing protein
6194,NC_003318.1,gene,865103,866164,-,protein_coding,BME_RS14260,BME_RS14260,BMEII0832,NAD-dependent epimerase/dehydratase
6196,NC_003318.1,gene,866285,867619,-,protein_coding,BME_RS14265,BME_RS14265,BMEII0833,DUF4038 domain-containing protein
6198,NC_003318.1,gene,867598,868959,-,protein_coding,BME_RS14270,BME_RS14270,BMEII0834,glutamate-1-semialdehyde 2%2C1-aminomutase
6200,NC_003318.1,gene,868997,870226,-,protein_coding,BME_RS14275,BME_RS14275,NA,glycosyltransferase family 1 protein
6202,NC_003318.1,gene,870493,871734,+,protein_coding,BME_RS14280,BME_RS14280,BMEII0836,dTDP-4-dehydrorhamnose 3%2C5-epimerase
6204,NC_003318.1,gene,871690,872703,-,protein_coding,BME_RS14285,BME_RS14285,BMEII0837,glycosyltransferase family 2 protein
6206,NC_003318.1,gene,872719,874212,-,protein_coding,BME_RS14290,BME_RS14290,BMEII0838,polysaccharide biosynthesis protein
6208,NC_003318.1,gene,874168,874401,+,protein_coding,BME_RS17345,BME_RS17345,NA,hypothetical protein
6210,NC_003318.1,gene,874505,875626,+,protein_coding,BME_RS14295,BME_RS14295,BMEII0839,undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
6212,NC_003318.1,gene,875623,876504,+,protein_coding,BME_RS14300,BME_RS14300,BMEII0840,glycosyltransferase family 2 protein
6214,NC_003318.1,gene,876501,877118,+,protein_coding,BME_RS14305,BME_RS14305,BMEII0841,YdcF family protein
6216,NC_003318.1,gene,877115,878377,+,protein_coding,BME_RS14310,BME_RS14310,BMEII0842,hypothetical protein
6218,NC_003318.1,gene,878389,879003,+,protein_coding,BME_RS14315,BME_RS14315,BMEII0843,putative colanic acid biosynthesis acetyltransferase
6220,NC_003318.1,gene,879400,880122,+,protein_coding,BME_RS14320,BME_RS14320,BMEII0844,hypothetical protein
6222,NC_003318.1,gene,880193,881317,-,protein_coding,BME_RS14325,BME_RS14325,BMEII0845,glycoside hydrolase
6224,NC_003318.1,gene,881314,882549,-,protein_coding,BME_RS14330,BME_RS14330,BMEII0846,glycoside hydrolase
6226,NC_003318.1,gene,882570,883820,-,protein_coding,BME_RS14335,BME_RS14335,BMEII0847,glycosyltransferase WbuB
6228,NC_003318.1,gene,883854,884066,+,protein_coding,BME_RS17350,BME_RS17350,NA,hypothetical protein
6230,NC_003318.1,gene,884084,885154,+,protein_coding,BME_RS14340,BME_RS14340,BMEII0848,GDP-mannose 4%2C6-dehydratase
6232,NC_003318.1,gene,885138,885878,+,protein_coding,BME_RS14345,BME_RS14345,NA,GDP-4-dehydro-D-rhamnose reductase
6234,NC_003318.1,gene,885866,886117,+,protein_coding,BME_RS17355,BME_RS17355,BMEII0850,fucose synthetase
6236,NC_003318.1,gene,886222,887469,-,protein_coding,BME_RS14350,BME_RS14350,BMEII0851,sugar ABC transporter substrate-binding protein
6238,NC_003318.1,gene,887479,889668,-,protein_coding,BME_RS14355,BME_RS14355,BMEII0852,LPS biosynthesis protein
6240,NC_003318.1,gene,889705,890472,-,protein_coding,BME_RS14360,BME_RS14360,BMEII0853,DNA-binding response regulator
6242,NC_003318.1,gene,890835,891593,+,protein_coding,BME_RS14365,BME_RS14365,BMEII0854,Crp/Fnr family transcriptional regulator
6244,NC_003318.1,gene,891594,891854,-,protein_coding,BME_RS14370,BME_RS14370,BMEII0855,hypothetical protein
6246,NC_003318.1,gene,891970,893136,-,protein_coding,BME_RS14375,BME_RS14375,BMEII0856,N-acetylneuraminate epimerase
6248,NC_003318.1,gene,893160,894698,-,protein_coding,BME_RS14380,BME_RS14380,BMEII0857,putative N-acetylmannosamine-6-phosphate 2-epimerase
6250,NC_003318.1,gene,894876,895625,+,protein_coding,BME_RS14385,BME_RS14385,BMEII0858,FadR family transcriptional regulator
6252,NC_003318.1,gene,895622,897205,+,protein_coding,BME_RS14390,BME_RS14390,BMEII0859,peptide ABC transporter substrate-binding protein
6254,NC_003318.1,gene,897305,898264,+,protein_coding,BME_RS14395,BME_RS14395,BMEII0860,peptide permease BMEII0860
6256,NC_003318.1,gene,898266,899138,+,protein_coding,BME_RS14400,BME_RS14400,BMEII0861,ABC transporter permease
6258,NC_003318.1,gene,899158,900075,+,protein_coding,BME_RS14405,BME_RS14405,BMEII0862,dihydrodipicolinate synthase family protein
6260,NC_003318.1,gene,900086,901102,+,protein_coding,dppD,BME_RS14410,BMEII0863,ABC transporter ATP-binding protein
6262,NC_003318.1,gene,901099,902052,+,protein_coding,BME_RS14415,BME_RS14415,BMEII0864,ABC transporter ATP-binding protein
6264,NC_003318.1,gene,902126,903115,-,protein_coding,BME_RS14420,BME_RS14420,BMEII0865,gfo/Idh/MocA family oxidoreductase
6266,NC_003318.1,gene,903103,904098,-,protein_coding,BME_RS14425,BME_RS14425,BMEII0866,gfo/Idh/MocA family oxidoreductase
6268,NC_003318.1,gene,904302,905429,-,protein_coding,BME_RS14430,BME_RS14430,BMEII0867,alcohol dehydrogenase
6270,NC_003318.1,gene,905492,906691,-,protein_coding,BME_RS14435,BME_RS14435,BMEII0868,branched-chain amino acid ABC transporter substrate-binding protein
6272,NC_003318.1,gene,906747,908177,-,protein_coding,BME_RS14440,BME_RS14440,BMEII0869,NAD-dependent succinate-semialdehyde dehydrogenase
6274,NC_003318.1,gene,908202,909836,-,protein_coding,BME_RS14445,BME_RS14445,BMEII0870,choline dehydrogenase
6276,NC_003318.1,gene,909841,910659,-,protein_coding,BME_RS14450,BME_RS14450,BMEII0871,shikimate dehydrogenase
6278,NC_003318.1,gene,910664,911461,-,protein_coding,BME_RS14455,BME_RS14455,BMEII0872,3-oxoacyl-ACP reductase FabG
6280,NC_003318.1,gene,911464,912168,-,protein_coding,livF,BME_RS14460,BMEII0873,ABC transporter ATP-binding protein
6282,NC_003318.1,gene,912155,914878,-,protein_coding,BME_RS14465,BME_RS14465,NA,branched-chain amino acid ABC transporter permease
6284,NC_003318.1,gene,914927,916138,-,protein_coding,BME_RS14475,BME_RS14475,BMEII0875,branched-chain amino acid ABC transporter substrate-binding protein
6286,NC_003318.1,gene,916222,917229,-,protein_coding,BME_RS14480,BME_RS14480,BMEII0876,NADPH quinone oxidoreductase
6288,NC_003318.1,gene,917501,918178,+,protein_coding,BME_RS14485,BME_RS14485,BMEII0878,GntR family transcriptional regulator
6290,NC_003318.1,gene,918249,919412,-,protein_coding,BME_RS14490,BME_RS14490,BMEII0879,cytochrome P450
6292,NC_003318.1,gene,919856,921061,+,protein_coding,BME_RS14500,BME_RS14500,BMEII0880,Note=Enables the production of acetyl-CoA by phosphorylating acetate in the presence of ATP and a divalent cation
6294,NC_003318.1,gene,921082,923460,+,protein_coding,BME_RS14505,BME_RS14505,BMEII0881,phosphoketolase
6296,NC_003318.1,gene,923718,925151,-,protein_coding,BME_RS14510,BME_RS14510,BMEII0882,4Fe-4S binding domain-containing protein
6298,NC_003318.1,gene,925112,925948,-,protein_coding,BME_RS14515,BME_RS14515,BMEII0883,iron permease FTR1
6300,NC_003318.1,gene,925955,926353,-,protein_coding,BME_RS14520,BME_RS14520,BMEII0884,cupredoxin domain-containing protein
6302,NC_003318.1,gene,926357,926905,-,protein_coding,BME_RS14525,BME_RS14525,BMEII0885,hypothetical protein
6304,NC_003318.1,gene,927017,927202,-,protein_coding,BME_RS17360,BME_RS17360,NA,hypothetical protein
6306,NC_003318.1,pseudogene,927288,928851,-,pseudogene,BME_RS14530,BME_RS14530,BMEII0887,GMP synthase (glutamine-hydrolyzing)
6308,NC_003318.1,gene,928960,929592,-,protein_coding,BME_RS14535,BME_RS14535,BMEII0888,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
6310,NC_003318.1,gene,929589,930044,-,protein_coding,BME_RS14540,BME_RS14540,NA,PaaI family thioesterase
6312,NC_003318.1,pseudogene,930325,931612,-,pseudogene,BME_RS14545,BME_RS14545,BMEII0890,MFS transporter
6314,NC_003318.1,pseudogene,931789,932414,-,pseudogene,BME_RS14555,BME_RS14555,BMEII0891,disulfide bond formation protein DsbB
6316,NC_003318.1,gene,932747,934246,-,protein_coding,BME_RS14565,BME_RS14565,BMEII0893,catalase
6318,NC_003318.1,gene,934416,935369,+,protein_coding,BME_RS14570,BME_RS14570,BMEII0894,hydrogen peroxide-inducible genes activator
6320,NC_003318.1,gene,935438,936547,+,protein_coding,BME_RS14575,BME_RS14575,BMEII0895,cystathionine gamma-synthase
6322,NC_003318.1,gene,936707,938200,-,protein_coding,BME_RS14580,BME_RS14580,BMEII0896,IMP dehydrogenase
6324,NC_003318.1,gene,938091,938336,+,protein_coding,BME_RS17365,BME_RS17365,NA,hypothetical protein
6326,NC_003318.1,gene,938395,939750,+,protein_coding,BME_RS14585,BME_RS14585,BMEII0897,chloride channel protein
6328,NC_003318.1,gene,939774,940880,+,protein_coding,BME_RS14590,BME_RS14590,BMEII0898,peptidase S58 family protein
6330,NC_003318.1,gene,941000,942433,+,protein_coding,BME_RS14595,BME_RS14595,BMEII0899,phosphomannomutase
6332,NC_003318.1,gene,942430,943845,+,protein_coding,BME_RS14600,BME_RS14600,BMEII0900,mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
6334,NC_003318.1,pseudogene,943966,944852,-,pseudogene,BME_RS17370,BME_RS17370,NA,LysR family transcriptional regulator
6336,NC_003318.1,gene,945081,945347,+,protein_coding,BME_RS17375,BME_RS17375,BMEII0903,hypothetical protein
6338,NC_003318.1,gene,945642,947234,+,protein_coding,BME_RS14615,BME_RS14615,BMEII0904,EAL domain-containing protein
6340,NC_003318.1,gene,947311,947562,-,protein_coding,BME_RS14620,BME_RS14620,BMEII0905,hypothetical protein
6342,NC_003318.1,gene,948074,948418,-,protein_coding,BME_RS14625,BME_RS14625,NA,acid stress chaperone HdeA
6344,NC_003318.1,pseudogene,948566,949518,-,pseudogene,BME_RS14630,BME_RS14630,NA,glutaminase
6346,NC_003318.1,gene,949554,951086,-,protein_coding,BME_RS14635,BME_RS14635,BMEII0909,amino acid permease
6348,NC_003318.1,pseudogene,951159,952553,-,pseudogene,BME_RS14640,BME_RS14640,NA,glutamate decarboxylase
6350,NC_003318.1,gene,952675,952887,-,protein_coding,BME_RS17380,BME_RS17380,BMEII0912,hypothetical protein
6352,NC_003318.1,gene,953251,953784,+,protein_coding,BME_RS14650,BME_RS14650,BMEII0913,DUF1269 domain-containing protein
6354,NC_003318.1,gene,953970,955193,+,protein_coding,BME_RS14655,BME_RS14655,BMEII0914,MexE family multidrug efflux RND transporter periplasmic adaptor subunit
6356,NC_003318.1,pseudogene,955197,958422,+,pseudogene,BME_RS14660,BME_RS14660,NA,multidrug efflux RND transporter permease subunit
6358,NC_003318.1,gene,958419,958919,+,protein_coding,BME_RS14665,BME_RS14665,BMEII0917,hypothetical protein
6360,NC_003318.1,gene,959061,959588,-,protein_coding,BME_RS14670,BME_RS14670,BMEII0918,hypothetical protein
6362,NC_003318.1,gene,959825,960040,-,protein_coding,BME_RS14675,BME_RS14675,BMEII0919,hypothetical protein
6364,NC_003318.1,gene,960046,960225,-,protein_coding,BME_RS17385,BME_RS17385,NA,hypothetical protein
6366,NC_003318.1,gene,960537,961313,-,protein_coding,BME_RS14680,BME_RS14680,BMEII0920,ABC transporter permease
6368,NC_003318.1,pseudogene,961316,962492,-,pseudogene,BME_RS14685,BME_RS14685,BMEII0921,ABC transporter permease
6370,NC_003318.1,gene,962489,963556,-,protein_coding,BME_RS14690,BME_RS14690,BMEII0922,ABC transporter ATP-binding protein
6372,NC_003318.1,gene,963630,964676,-,protein_coding,BME_RS14695,BME_RS14695,BMEII0923,ABC transporter substrate-binding protein
6374,NC_003318.1,gene,965052,965444,+,protein_coding,BME_RS14700,BME_RS14700,NA,DUF3597 domain-containing protein
6376,NC_003318.1,gene,965580,965656,+,tRNA,BME_RS14705,BME_RS14705,BMEIIt14,NA
6379,NC_003318.1,gene,965984,966256,-,protein_coding,BME_RS14715,BME_RS14715,BMEII0925,cell division topological specificity factor
6381,NC_003318.1,gene,966253,967068,-,protein_coding,BME_RS14720,BME_RS14720,BMEII0926,septum site-determining protein MinD
6383,NC_003318.1,gene,967096,967842,-,protein_coding,minC,BME_RS14725,BMEII0927,septum site-determining protein MinC
6385,NC_003318.1,gene,968329,968553,+,protein_coding,BME_RS17390,BME_RS17390,BMEII0928,hypothetical protein
6387,NC_003318.1,gene,968723,969712,-,protein_coding,BME_RS14730,BME_RS14730,BMEII0929,class 1b ribonucleoside-diphosphate reductase subunit beta
6389,NC_003318.1,gene,969727,971943,-,protein_coding,BME_RS14735,BME_RS14735,BMEII0930,class 1b ribonucleoside-diphosphate reductase subunit alpha
6391,NC_003318.1,gene,971919,972326,-,protein_coding,nrdI,BME_RS14740,BMEII0931,class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI
6393,NC_003318.1,gene,972340,972561,-,protein_coding,BME_RS14745,BME_RS14745,BMEII0932,glutaredoxin-like protein NrdH
6395,NC_003318.1,gene,972589,972750,+,protein_coding,BME_RS17395,BME_RS17395,NA,hypothetical protein
6398,NC_003318.1,pseudogene,973238,974615,-,pseudogene,BME_RS14750,BME_RS14750,NA,MFS transporter
6400,NC_003318.1,gene,974612,974767,-,protein_coding,BME_RS17400,BME_RS17400,NA,hypothetical protein
6402,NC_003318.1,gene,974759,975163,+,protein_coding,BME_RS17405,BME_RS17405,NA,hypothetical protein
6404,NC_003318.1,gene,975081,975311,-,protein_coding,BME_RS14755,BME_RS14755,BMEII0936,hypothetical protein
6406,NC_003318.1,gene,975814,976860,-,protein_coding,BME_RS14760,BME_RS14760,BMEII0938,gfo/Idh/MocA family oxidoreductase
